sale_id,sale_date,product_id,region,channel,liters_sold,list_price_per_liter,discount,net_price_per_liter,revenue_eur
600694,24.04.2024,4,Emilia-Romagna,Store,44,3.3,0.035,3.18,139.92
600695,24.04.2024,2,Lombardia,Store,66,3.6,0.02,3.53,232.98
600696,24.04.2024,5,Liguria,Private,407,2.8,0.065,2.62,1066.34
600697,25.04.2024,1,Toscana,Store,126,3.2,0.034,3.09,389.34
600698,25.04.2024,6,Lombardia,Store,686,3.1,0.011,3.07,2106.02
600699,25.04.2024,6,Lombardia,Restaurant,73,3.1,0.029,3.01,219.73
600700,25.04.2024,5,Lombardia,Store,739,2.8,0.02,2.74,2024.86
600701,26.04.2024,2,Lombardia,Store,341,3.6,0.043,3.45,1176.45
600702,26.04.2024,3,Lombardia,Store,482,3.9,0,3.9,1879.8
600703,26.04.2024,1,Lombardia,Store,41,3.2,0.053,3.03,124.23
600704,26.04.2024,7,Toscana,Store,450,4.5,0.038,4.33,1948.5
600705,26.04.2024,5,Lombardia,Store,298,2.8,0.016,2.76,822.48
600706,26.04.2024,2,Aosta,Private,12,3.6,0.003,3.59,43.08
600707,27.04.2024,5,Piemonte,Store,445,2.8,0.058,2.64,1174.8
600708,27.04.2024,2,Liguria,Store,59,3.6,0.011,3.56,210.04
600709,27.04.2024,4,Emilia-Romagna,Restaurant,78,3.3,0.036,3.18,248.04
600710,27.04.2024,2,Liguria,Store,50,3.6,0,3.6,180
600711,27.04.2024,1,Emilia-Romagna,Store,212,3.2,0.024,3.12,661.44
600712,27.04.2024,3,Liguria,Restaurant,99,3.9,0.063,3.65,361.35
600713,27.04.2024,6,Liguria,Store,486,3.1,0.013,3.06,1487.16
600714,27.04.2024,2,Liguria,Store,195,3.6,0.037,3.47,676.65
600715,28.04.2024,3,Liguria,Restaurant,166,3.9,0.026,3.8,630.8
600716,28.04.2024,2,Lombardia,Store,100,3.6,0.01,3.56,356
600717,28.04.2024,2,Piemonte,Restaurant,323,3.6,0.002,3.59,1159.57
600718,28.04.2024,4,Liguria,Store,368,3.3,0.004,3.29,1210.72
600719,28.04.2024,1,Lombardia,Store,172,3.2,0.082,2.94,505.68
600720,28.04.2024,2,Lombardia,Store,483,3.6,0.017,3.54,1709.82
600721,28.04.2024,4,Lombardia,Store,12,3.3,0.051,3.13,37.56
600722,29.04.2024,2,Emilia-Romagna,Restaurant,41,3.6,0.06,3.38,138.58
600723,29.04.2024,2,Emilia-Romagna,Store,213,3.6,0.033,3.48,741.24
600724,29.04.2024,1,Liguria,Store,12,3.2,0.006,3.18,38.16
600725,29.04.2024,2,Piemonte,Store,387,3.6,0.038,3.46,1339.02
600726,29.04.2024,1,Emilia-Romagna,Store,254,3.2,0.013,3.16,802.64
600727,29.04.2024,1,Toscana,Store,404,3.2,0.04,3.07,1240.28
600728,29.04.2024,3,Lombardia,Restaurant,313,3.9,0.018,3.83,1198.79
600729,30.04.2024,1,Liguria,Store,96,3.2,0.036,3.08,295.68
600730,30.04.2024,4,Lombardia,Store,348,3.3,0.035,3.18,1106.64
600731,30.04.2024,2,Emilia-Romagna,Store,301,3.6,0.033,3.48,1047.48
600732,30.04.2024,3,Lombardia,Store,57,3.9,0.037,3.76,214.32
600733,30.04.2024,3,Piemonte,Store,167,3.9,0.026,3.8,634.6
600734,30.04.2024,1,Lombardia,Restaurant,275,3.2,0.02,3.14,863.5
600735,30.04.2024,4,Aosta,Store,380,3.3,0.01,3.27,1242.6
600736,01.05.2024,2,Liguria,Store,198,3.6,0.032,3.48,689.04
600737,01.05.2024,1,Piemonte,Store,423,3.2,0.041,3.07,1298.61
600738,01.05.2024,4,Liguria,Store,451,3.3,0.056,3.12,1407.12
600739,01.05.2024,7,Liguria,Store,292,4.5,0.01,4.46,1302.32
600740,01.05.2024,3,Lombardia,Store,206,3.9,0.029,3.79,780.74
600741,01.05.2024,3,Lombardia,Store,328,3.9,0.043,3.73,1223.44
600742,01.05.2024,6,Liguria,Store,219,3.1,0.018,3.04,665.76
600743,01.05.2024,5,Liguria,Store,10,2.8,0.031,2.71,27.1
600744,02.05.2024,5,Lombardia,Store,402,2.8,0.056,2.64,1061.28
600745,02.05.2024,2,Lombardia,Restaurant,803,3.6,0.046,3.43,2754.29
600746,02.05.2024,5,Piemonte,Store,922,2.8,0.006,2.78,2563.16
600747,03.05.2024,4,Lombardia,Store,202,3.3,0.025,3.22,650.44
600748,03.05.2024,6,Emilia-Romagna,Store,87,3.1,0.053,2.94,255.78
600749,03.05.2024,2,Piemonte,Store,514,3.6,0.034,3.48,1788.72
600750,03.05.2024,3,Piemonte,Restaurant,1324,3.9,0.033,3.77,4991.48
600751,04.05.2024,6,Lombardia,Store,461,3.1,0.012,3.06,1410.66
600752,04.05.2024,3,Lombardia,Private,187,3.9,0,3.9,729.3
600753,04.05.2024,5,Emilia-Romagna,Store,740,2.8,0.005,2.79,2064.6
600754,04.05.2024,6,Liguria,Store,52,3.1,0.035,2.99,155.48
600755,04.05.2024,7,Toscana,Store,33,4.5,0.034,4.35,143.55
600756,04.05.2024,2,Lombardia,Restaurant,654,3.6,0.007,3.57,2334.78
600757,05.05.2024,3,Piemonte,Store,484,3.9,0.026,3.8,1839.2
600758,05.05.2024,3,Emilia-Romagna,Store,481,3.9,0,3.9,1875.9
600759,05.05.2024,7,Emilia-Romagna,Store,157,4.5,0.044,4.3,675.1
600760,05.05.2024,2,Liguria,Store,612,3.6,0.049,3.42,2093.04
600761,05.05.2024,2,Liguria,Restaurant,393,3.6,0.046,3.43,1347.99
600762,06.05.2024,3,Lombardia,Store,76,3.9,0.04,3.74,284.24
600763,06.05.2024,2,Liguria,Store,359,3.6,0.052,3.41,1224.19
600764,06.05.2024,1,Lombardia,Store,459,3.2,0.068,2.98,1367.82
600765,06.05.2024,7,Lombardia,Store,1233,4.5,0.027,4.38,5400.54
600766,07.05.2024,5,Liguria,Restaurant,347,2.8,0.032,2.71,940.37
600767,07.05.2024,2,Emilia-Romagna,Store,757,3.6,0.056,3.4,2573.8
600768,07.05.2024,2,Lombardia,Store,1023,3.6,0.052,3.41,3488.43
600769,08.05.2024,5,Liguria,Store,20,2.8,0.047,2.67,53.4
600770,08.05.2024,1,Toscana,Store,613,3.2,0.061,3,1839
600771,08.05.2024,5,Lombardia,Restaurant,291,2.8,0.014,2.76,803.16
600772,08.05.2024,3,Lombardia,Store,456,3.9,0.019,3.83,1746.48
600773,08.05.2024,6,Piemonte,Store,58,3.1,0,3.1,179.8
600774,08.05.2024,2,Lombardia,Store,620,3.6,0.049,3.42,2120.4
600775,08.05.2024,2,Emilia-Romagna,Store,69,3.6,0.049,3.42,235.98
600776,09.05.2024,6,Piemonte,Store,563,3.1,0.037,2.99,1683.37
600777,09.05.2024,4,Lombardia,Store,407,3.3,0.052,3.13,1273.91
600778,09.05.2024,3,Lombardia,Store,421,3.9,0.038,3.75,1578.75
600779,09.05.2024,5,Liguria,Restaurant,188,2.8,0.024,2.73,513.24
600780,09.05.2024,4,Emilia-Romagna,Restaurant,489,3.3,0.005,3.28,1603.92
600781,09.05.2024,3,Liguria,Store,59,3.9,0.085,3.57,210.63
600782,10.05.2024,4,Toscana,Store,656,3.3,0.021,3.23,2118.88
600783,10.05.2024,5,Liguria,Restaurant,561,2.8,0.039,2.69,1509.09
600784,10.05.2024,3,Lombardia,Store,473,3.9,0.048,3.71,1754.83
600785,10.05.2024,3,Emilia-Romagna,Store,437,3.9,0.011,3.86,1686.82
600786,11.05.2024,5,Lombardia,Store,268,2.8,0,2.8,750.4
600787,11.05.2024,7,Piemonte,Store,106,4.5,0.007,4.47,473.82
600788,11.05.2024,7,Liguria,Store,206,4.5,0.012,4.45,916.7
600789,11.05.2024,2,Liguria,Store,249,3.6,0.005,3.58,891.42
600790,11.05.2024,4,Lombardia,Store,234,3.3,0.007,3.28,767.52
600791,11.05.2024,1,Emilia-Romagna,Restaurant,250,3.2,0.025,3.12,780
600792,11.05.2024,4,Emilia-Romagna,Store,187,3.3,0.001,3.3,617.1
600793,11.05.2024,3,Lombardia,Store,172,3.9,0.043,3.73,641.56
600794,11.05.2024,7,Toscana,Store,250,4.5,0.016,4.43,1107.5
600795,11.05.2024,1,Piemonte,Store,205,3.2,0.006,3.18,651.9
600796,12.05.2024,1,Emilia-Romagna,Store,59,3.2,0.016,3.15,185.85
600797,12.05.2024,3,Lombardia,Restaurant,1096,3.9,0,3.9,4274.4
600798,12.05.2024,5,Liguria,Store,442,2.8,0.033,2.71,1197.82
600799,12.05.2024,2,Toscana,Store,530,3.6,0.023,3.52,1865.6
600800,13.05.2024,4,Liguria,Store,354,3.3,0.03,3.2,1132.8
600801,13.05.2024,2,Liguria,Store,378,3.6,0.055,3.4,1285.2
600802,13.05.2024,2,Liguria,Restaurant,193,3.6,0.002,3.59,692.87
600803,13.05.2024,6,Liguria,Store,149,3.1,0.064,2.9,432.1
600804,13.05.2024,5,Lombardia,Store,313,2.8,0.011,2.77,867.01
600805,13.05.2024,4,Lombardia,Store,70,3.3,0.045,3.15,220.5
600806,13.05.2024,5,Liguria,Restaurant,12,2.8,0.039,2.69,32.28
600807,13.05.2024,6,Piemonte,Store,293,3.1,0.044,2.96,867.28
600808,13.05.2024,1,Piemonte,Store,365,3.2,0.057,3.02,1102.3
600809,14.05.2024,1,Emilia-Romagna,Store,123,3.2,0.068,2.98,366.54
600810,14.05.2024,3,Aosta,Store,1271,3.9,0.058,3.67,4664.57
600811,14.05.2024,2,Lombardia,Store,733,3.6,0,3.6,2638.8
600812,15.05.2024,4,Liguria,Store,1390,3.3,0.031,3.2,4448
600813,15.05.2024,7,Lombardia,Store,247,4.5,0.017,4.42,1091.74
600814,15.05.2024,1,Liguria,Restaurant,490,3.2,0.023,3.13,1533.7
600815,16.05.2024,5,Liguria,Restaurant,805,2.8,0.032,2.71,2181.55
600816,16.05.2024,1,Emilia-Romagna,Restaurant,311,3.2,0.013,3.16,982.76
600817,16.05.2024,3,Lombardia,Store,39,3.9,0.013,3.85,150.15
600818,16.05.2024,2,Toscana,Restaurant,972,3.6,0.048,3.43,3333.96
600819,17.05.2024,4,Liguria,Store,52,3.3,0.013,3.26,169.52
600820,17.05.2024,3,Lombardia,Store,724,3.9,0.049,3.71,2686.04
600821,17.05.2024,3,Lombardia,Restaurant,14,3.9,0.021,3.82,53.48
600822,17.05.2024,3,Lombardia,Store,763,3.9,0.001,3.9,2975.7
600823,17.05.2024,3,Piemonte,Store,574,3.9,0.022,3.81,2186.94
600824,18.05.2024,5,Aosta,Store,1072,2.8,0.046,2.67,2862.24
600825,18.05.2024,7,Emilia-Romagna,Store,197,4.5,0.033,4.35,856.95
600826,18.05.2024,3,Lombardia,Restaurant,748,3.9,0.017,3.83,2864.84
600827,18.05.2024,2,Liguria,Store,77,3.6,0.017,3.54,272.58
600828,18.05.2024,2,Lombardia,Store,33,3.6,0.007,3.57,117.81
600829,19.05.2024,7,Liguria,Store,1070,4.5,0.054,4.26,4558.2
600830,19.05.2024,4,Liguria,Store,476,3.3,0.016,3.25,1547
600831,19.05.2024,2,Emilia-Romagna,Restaurant,139,3.6,0.039,3.46,480.94
600832,19.05.2024,2,Lombardia,Store,193,3.6,0.004,3.59,692.87
600833,19.05.2024,7,Toscana,Store,249,4.5,0.021,4.41,1098.09
600834,20.05.2024,2,Toscana,Store,13,3.6,0.082,3.3,42.9
600835,20.05.2024,1,Liguria,Store,412,3.2,0.061,3,1236
600836,20.05.2024,2,Emilia-Romagna,Restaurant,1291,3.6,0.045,3.44,4441.04
600837,20.05.2024,7,Toscana,Store,411,4.5,0.026,4.38,1800.18
600838,21.05.2024,4,Toscana,Store,380,3.3,0.018,3.24,1231.2
600839,21.05.2024,2,Lombardia,Store,598,3.6,0.07,3.35,2003.3
600840,21.05.2024,1,Lombardia,Store,656,3.2,0.042,3.07,2013.92
600841,21.05.2024,1,Lombardia,Store,68,3.2,0.035,3.09,210.12
600842,21.05.2024,6,Liguria,Restaurant,425,3.1,0,3.1,1317.5
600843,22.05.2024,2,Toscana,Store,336,3.6,0.028,3.5,1176
600844,22.05.2024,2,Lombardia,Store,218,3.6,0.046,3.43,747.74
600845,22.05.2024,1,Aosta,Store,293,3.2,0.059,3.01,881.93
600846,22.05.2024,2,Lombardia,Store,61,3.6,0.052,3.41,208.01
600847,22.05.2024,5,Emilia-Romagna,Restaurant,297,2.8,0.036,2.7,801.9
600848,22.05.2024,1,Liguria,Store,19,3.2,0.033,3.09,58.71
600849,22.05.2024,6,Emilia-Romagna,Store,42,3.1,0.023,3.03,127.26
600850,22.05.2024,5,Liguria,Store,398,2.8,0.051,2.66,1058.68
600851,22.05.2024,4,Lombardia,Store,72,3.3,0.013,3.26,234.72
600852,22.05.2024,1,Emilia-Romagna,Restaurant,391,3.2,0.011,3.16,1235.56
600853,23.05.2024,5,Piemonte,Store,312,2.8,0.053,2.65,826.8
600854,23.05.2024,3,Lombardia,Private,490,3.9,0.042,3.74,1832.6
600855,23.05.2024,2,Lombardia,Store,373,3.6,0,3.6,1342.8
600856,23.05.2024,7,Lombardia,Restaurant,40,4.5,0.021,4.41,176.4
600857,23.05.2024,1,Liguria,Store,550,3.2,0.021,3.13,1721.5
600858,23.05.2024,2,Piemonte,Store,362,3.6,0.039,3.46,1252.52
600859,24.05.2024,2,Emilia-Romagna,Private,408,3.6,0.035,3.47,1415.76
600860,24.05.2024,3,Emilia-Romagna,Store,166,3.9,0.011,3.86,640.76
600861,24.05.2024,6,Lombardia,Store,352,3.1,0.012,3.06,1077.12
600862,24.05.2024,7,Lombardia,Store,90,4.5,0.031,4.36,392.4
600863,24.05.2024,4,Piemonte,Store,31,3.3,0.035,3.18,98.58
600864,24.05.2024,2,Aosta,Store,329,3.6,0.001,3.6,1184.4
600865,24.05.2024,3,Liguria,Store,335,3.9,0.025,3.8,1273
600866,24.05.2024,5,Emilia-Romagna,Store,158,2.8,0.052,2.65,418.7
600867,24.05.2024,7,Liguria,Store,258,4.5,0.003,4.49,1158.42
600868,25.05.2024,2,Lombardia,Restaurant,296,3.6,0.025,3.51,1038.96
600869,25.05.2024,4,Lombardia,Restaurant,319,3.3,0.05,3.13,998.47
600870,25.05.2024,5,Lombardia,Store,199,2.8,0.041,2.69,535.31
600871,25.05.2024,5,Piemonte,Store,123,2.8,0.043,2.68,329.64
600872,25.05.2024,1,Emilia-Romagna,Store,52,3.2,0.034,3.09,160.68
600873,25.05.2024,3,Lombardia,Store,195,3.9,0.007,3.87,754.65
600874,25.05.2024,1,Aosta,Store,167,3.2,0.021,3.13,522.71
600875,25.05.2024,4,Emilia-Romagna,Restaurant,368,3.3,0.032,3.19,1173.92
600876,25.05.2024,4,Liguria,Store,408,3.3,0.02,3.23,1317.84
600877,26.05.2024,4,Piemonte,Store,431,3.3,0.054,3.12,1344.72
600878,26.05.2024,5,Aosta,Store,82,2.8,0,2.8,229.6
600879,26.05.2024,3,Toscana,Store,307,3.9,0.051,3.7,1135.9
600880,26.05.2024,2,Piemonte,Store,332,3.6,0.041,3.45,1145.4
600881,26.05.2024,7,Liguria,Store,80,4.5,0.063,4.22,337.6
600882,26.05.2024,2,Lombardia,Store,389,3.6,0.02,3.53,1373.17
600883,26.05.2024,2,Liguria,Store,311,3.6,0,3.6,1119.6
600884,26.05.2024,3,Emilia-Romagna,Store,78,3.9,0.013,3.85,300.3
600885,26.05.2024,4,Emilia-Romagna,Private,117,3.3,0.022,3.23,377.91
600886,27.05.2024,4,Lombardia,Restaurant,1488,3.3,0.031,3.2,4761.6
600887,27.05.2024,1,Emilia-Romagna,Store,206,3.2,0.037,3.08,634.48
600888,27.05.2024,2,Toscana,Store,96,3.6,0.027,3.5,336
600889,27.05.2024,4,Toscana,Store,337,3.3,0.034,3.19,1075.03
600890,28.05.2024,2,Emilia-Romagna,Store,236,3.6,0.054,3.41,804.76
600891,28.05.2024,2,Lombardia,Restaurant,272,3.6,0.042,3.45,938.4
600892,28.05.2024,7,Lombardia,Store,263,4.5,0.048,4.28,1125.64
600893,28.05.2024,4,Toscana,Store,248,3.3,0.056,3.12,773.76
600894,28.05.2024,1,Emilia-Romagna,Store,197,3.2,0.052,3.03,596.91
600895,28.05.2024,2,Lombardia,Store,132,3.6,0.032,3.48,459.36
600896,28.05.2024,7,Lombardia,Store,22,4.5,0.032,4.36,95.92
600897,28.05.2024,3,Lombardia,Store,280,3.9,0.006,3.88,1086.4
600898,28.05.2024,3,Emilia-Romagna,Store,237,3.9,0.026,3.8,900.6
600899,28.05.2024,2,Lombardia,Private,240,3.6,0.024,3.51,842.4
600900,29.05.2024,4,Aosta,Store,263,3.3,0.02,3.23,849.49
600901,29.05.2024,6,Liguria,Store,451,3.1,0.004,3.09,1393.59
600902,29.05.2024,4,Lombardia,Store,279,3.3,0.022,3.23,901.17
600903,29.05.2024,1,Lombardia,Restaurant,181,3.2,0.04,3.07,555.67
600904,29.05.2024,2,Emilia-Romagna,Store,119,3.6,0.006,3.58,426.02
600905,29.05.2024,1,Piemonte,Restaurant,432,3.2,0.015,3.15,1360.8
600906,29.05.2024,5,Emilia-Romagna,Store,402,2.8,0.007,2.78,1117.56
600907,30.05.2024,2,Toscana,Store,247,3.6,0.041,3.45,852.15
600908,30.05.2024,2,Liguria,Store,142,3.6,0.037,3.47,492.74
600909,30.05.2024,6,Liguria,Store,60,3.1,0.05,2.94,176.4
600910,30.05.2024,1,Liguria,Store,204,3.2,0.025,3.12,636.48
600911,30.05.2024,1,Piemonte,Store,201,3.2,0.006,3.18,639.18
600912,30.05.2024,4,Emilia-Romagna,Store,119,3.3,0.003,3.29,391.51
600913,30.05.2024,2,Liguria,Store,152,3.6,0.053,3.41,518.32
600914,30.05.2024,3,Lombardia,Store,67,3.9,0.024,3.81,255.27
600915,30.05.2024,2,Lombardia,Store,519,3.6,0.014,3.55,1842.45
600916,30.05.2024,5,Liguria,Restaurant,416,2.8,0.005,2.79,1160.64
600917,31.05.2024,2,Toscana,Restaurant,230,3.6,0.053,3.41,784.3
600918,31.05.2024,7,Lombardia,Restaurant,110,4.5,0.019,4.41,485.1
600919,31.05.2024,7,Liguria,Store,359,4.5,0.014,4.44,1593.96
600920,31.05.2024,7,Toscana,Store,418,4.5,0.004,4.48,1872.64
600921,31.05.2024,3,Liguria,Store,275,3.9,0.032,3.78,1039.5
600922,31.05.2024,1,Emilia-Romagna,Store,314,3.2,0.024,3.12,979.68
600923,31.05.2024,7,Lombardia,Store,136,4.5,0.013,4.44,603.84
600924,31.05.2024,3,Lombardia,Store,126,3.9,0,3.9,491.4
600925,31.05.2024,2,Lombardia,Store,159,3.6,0.035,3.47,551.73
600926,01.06.2024,4,Liguria,Restaurant,252,3.3,0.023,3.22,811.44
600927,01.06.2024,4,Lombardia,Store,181,3.3,0.033,3.19,577.39
600928,01.06.2024,6,Toscana,Store,274,3.1,0.02,3.04,832.96
600929,01.06.2024,6,Lombardia,Store,944,3.1,0.031,3,2832
600930,01.06.2024,2,Toscana,Restaurant,752,3.6,0.019,3.53,2654.56
600931,02.06.2024,1,Liguria,Restaurant,307,3.2,0.002,3.19,979.33
600932,02.06.2024,4,Lombardia,Store,537,3.3,0.04,3.17,1702.29
600933,02.06.2024,1,Lombardia,Store,214,3.2,0.029,3.11,665.54
600934,02.06.2024,5,Toscana,Restaurant,53,2.8,0.059,2.63,139.39
600935,02.06.2024,4,Lombardia,Store,233,3.3,0.061,3.1,722.3
600936,02.06.2024,7,Liguria,Store,563,4.5,0.018,4.42,2488.46
600937,02.06.2024,1,Lombardia,Store,164,3.2,0.035,3.09,506.76
600938,02.06.2024,1,Piemonte,Restaurant,177,3.2,0.037,3.08,545.16
600939,02.06.2024,5,Lombardia,Store,155,2.8,0.008,2.78,430.9
600940,03.06.2024,5,Lombardia,Restaurant,378,2.8,0.032,2.71,1024.38
600941,03.06.2024,5,Lombardia,Store,238,2.8,0.013,2.76,656.88
600942,03.06.2024,2,Liguria,Restaurant,393,3.6,0.023,3.52,1383.36
600943,03.06.2024,2,Lombardia,Store,91,3.6,0.03,3.49,317.59
600944,03.06.2024,4,Lombardia,Store,288,3.3,0.016,3.25,936
600945,03.06.2024,3,Liguria,Private,85,3.9,0.052,3.7,314.5
600946,03.06.2024,3,Liguria,Private,206,3.9,0.027,3.79,780.74
600947,03.06.2024,2,Liguria,Store,118,3.6,0.024,3.51,414.18
600948,03.06.2024,1,Emilia-Romagna,Store,88,3.2,0.007,3.18,279.84
600949,03.06.2024,5,Emilia-Romagna,Store,518,2.8,0.03,2.72,1408.96
600950,04.06.2024,4,Toscana,Store,67,3.3,0.014,3.25,217.75
600951,04.06.2024,4,Lombardia,Store,243,3.3,0.034,3.19,775.17
600952,04.06.2024,2,Toscana,Store,227,3.6,0.034,3.48,789.96
600953,04.06.2024,4,Lombardia,Restaurant,423,3.3,0.027,3.21,1357.83
600954,04.06.2024,3,Emilia-Romagna,Private,81,3.9,0.039,3.75,303.75
600955,04.06.2024,5,Lombardia,Store,390,2.8,0.029,2.72,1060.8
600956,04.06.2024,2,Emilia-Romagna,Store,521,3.6,0,3.6,1875.6
600957,04.06.2024,5,Toscana,Store,451,2.8,0.04,2.69,1213.19
600958,05.06.2024,6,Lombardia,Store,626,3.1,0.073,2.87,1796.62
600959,05.06.2024,1,Lombardia,Store,358,3.2,0.053,3.03,1084.74
600960,05.06.2024,3,Lombardia,Private,801,3.9,0,3.9,3123.9
600961,05.06.2024,5,Emilia-Romagna,Store,618,2.8,0.067,2.61,1612.98
600962,06.06.2024,2,Lombardia,Restaurant,16,3.6,0.002,3.59,57.44
600963,06.06.2024,2,Aosta,Store,223,3.6,0.012,3.56,793.88
600964,06.06.2024,7,Emilia-Romagna,Store,943,4.5,0.054,4.26,4017.18
600965,06.06.2024,7,Lombardia,Restaurant,385,4.5,0.017,4.42,1701.7
600966,06.06.2024,1,Emilia-Romagna,Store,86,3.2,0.053,3.03,260.58
600967,06.06.2024,7,Emilia-Romagna,Store,750,4.5,0.02,4.41,3307.5
600968,07.06.2024,7,Liguria,Store,457,4.5,0.035,4.34,1983.38
600969,07.06.2024,2,Lombardia,Store,393,3.6,0.054,3.41,1340.13
600970,07.06.2024,5,Lombardia,Restaurant,314,2.8,0.051,2.66,835.24
600971,07.06.2024,5,Lombardia,Store,112,2.8,0.021,2.74,306.88
600972,07.06.2024,2,Lombardia,Store,160,3.6,0,3.6,576
600973,07.06.2024,3,Liguria,Restaurant,535,3.9,0.031,3.78,2022.3
600974,07.06.2024,4,Lombardia,Restaurant,231,3.3,0.063,3.09,713.79
600975,07.06.2024,1,Toscana,Store,201,3.2,0.024,3.12,627.12
600976,08.06.2024,3,Toscana,Store,410,3.9,0.016,3.84,1574.4
600977,08.06.2024,5,Lombardia,Store,832,2.8,0.022,2.74,2279.68
600978,08.06.2024,7,Liguria,Store,1161,4.5,0.012,4.45,5166.45
600979,09.06.2024,2,Lombardia,Store,466,3.6,0.065,3.37,1570.42
600980,09.06.2024,5,Emilia-Romagna,Store,708,2.8,0.028,2.72,1925.76
600981,09.06.2024,7,Lombardia,Store,681,4.5,0.059,4.23,2880.63
600982,09.06.2024,7,Lombardia,Store,449,4.5,0.033,4.35,1953.15
600983,09.06.2024,2,Liguria,Store,99,3.6,0.028,3.5,346.5
600984,10.06.2024,4,Toscana,Store,400,3.3,0.052,3.13,1252
600985,10.06.2024,6,Lombardia,Store,384,3.1,0.066,2.9,1113.6
600986,10.06.2024,6,Liguria,Restaurant,363,3.1,0.031,3,1089
600987,10.06.2024,4,Toscana,Restaurant,295,3.3,0.052,3.13,923.35
600988,10.06.2024,5,Liguria,Store,335,2.8,0.033,2.71,907.85
600989,10.06.2024,6,Liguria,Store,123,3.1,0.019,3.04,373.92
600990,10.06.2024,4,Toscana,Store,503,3.3,0.034,3.19,1604.57
600991,11.06.2024,1,Emilia-Romagna,Store,7,3.2,0.028,3.11,21.77
600992,11.06.2024,1,Liguria,Restaurant,600,3.2,0.025,3.12,1872
600993,11.06.2024,7,Liguria,Store,49,4.5,0.016,4.43,217.07
600994,11.06.2024,6,Lombardia,Store,1059,3.1,0.026,3.02,3198.18
600995,11.06.2024,1,Liguria,Store,688,3.2,0.013,3.16,2174.08
600996,12.06.2024,4,Lombardia,Store,190,3.3,0.026,3.21,609.9
600997,12.06.2024,3,Liguria,Private,276,3.9,0.02,3.82,1054.32
600998,12.06.2024,7,Emilia-Romagna,Store,601,4.5,0.024,4.39,2638.39
600999,12.06.2024,4,Emilia-Romagna,Store,206,3.3,0.056,3.12,642.72
601000,12.06.2024,2,Lombardia,Store,589,3.6,0,3.6,2120.4
601001,12.06.2024,7,Lombardia,Store,541,4.5,0.035,4.34,2347.94
601002,13.06.2024,2,Lombardia,Store,709,3.6,0,3.6,2552.4
601003,13.06.2024,2,Lombardia,Store,864,3.6,0,3.6,3110.4
601004,13.06.2024,2,Liguria,Store,289,3.6,0.042,3.45,997.05
601005,13.06.2024,2,Liguria,Store,377,3.6,0.026,3.51,1323.27
601006,13.06.2024,4,Lombardia,Store,164,3.3,0.053,3.13,513.32
601007,14.06.2024,4,Piemonte,Store,169,3.3,0.026,3.21,542.49
601008,14.06.2024,1,Emilia-Romagna,Store,282,3.2,0.061,3,846
601009,14.06.2024,3,Lombardia,Store,567,3.9,0.013,3.85,2182.95
601010,14.06.2024,3,Liguria,Restaurant,444,3.9,0.044,3.73,1656.12
601011,14.06.2024,4,Liguria,Restaurant,286,3.3,0.061,3.1,886.6
601012,14.06.2024,4,Liguria,Restaurant,513,3.3,0.027,3.21,1646.73
601013,14.06.2024,2,Emilia-Romagna,Store,142,3.6,0.042,3.45,489.9
601014,15.06.2024,6,Lombardia,Store,16,3.1,0.032,3,48
601015,15.06.2024,4,Lombardia,Store,35,3.3,0.032,3.19,111.65
601016,15.06.2024,7,Lombardia,Store,203,4.5,0.023,4.4,893.2
601017,15.06.2024,4,Lombardia,Store,318,3.3,0.038,3.17,1008.06
601018,15.06.2024,7,Liguria,Store,622,4.5,0.013,4.44,2761.68
601019,15.06.2024,6,Emilia-Romagna,Restaurant,259,3.1,0.027,3.02,782.18
601020,15.06.2024,3,Lombardia,Store,339,3.9,0.043,3.73,1264.47
601021,15.06.2024,1,Lombardia,Restaurant,424,3.2,0.02,3.14,1331.36
601022,15.06.2024,1,Lombardia,Restaurant,187,3.2,0.024,3.12,583.44
601023,16.06.2024,3,Liguria,Store,380,3.9,0.043,3.73,1417.4
601024,16.06.2024,5,Lombardia,Store,671,2.8,0,2.8,1878.8
601025,16.06.2024,5,Lombardia,Store,276,2.8,0.036,2.7,745.2
601026,16.06.2024,2,Lombardia,Store,708,3.6,0.048,3.43,2428.44
601027,16.06.2024,1,Emilia-Romagna,Store,276,3.2,0.021,3.13,863.88
601028,16.06.2024,1,Lombardia,Restaurant,74,3.2,0.072,2.97,219.78
601029,16.06.2024,3,Lombardia,Store,18,3.9,0.026,3.8,68.4
601030,17.06.2024,4,Aosta,Restaurant,1028,3.3,0.024,3.22,3310.16
601031,17.06.2024,1,Toscana,Store,111,3.2,0.005,3.18,352.98
601032,17.06.2024,2,Liguria,Store,1264,3.6,0.069,3.35,4234.4
601033,18.06.2024,5,Toscana,Store,876,2.8,0.024,2.73,2391.48
601034,18.06.2024,5,Lombardia,Store,853,2.8,0.027,2.72,2320.16
601035,18.06.2024,7,Lombardia,Store,674,4.5,0.046,4.29,2891.46
601036,19.06.2024,1,Aosta,Store,242,3.2,0.009,3.17,767.14
601037,19.06.2024,1,Aosta,Restaurant,84,3.2,0.033,3.09,259.56
601038,19.06.2024,1,Emilia-Romagna,Restaurant,435,3.2,0.044,3.06,1331.1
601039,19.06.2024,7,Liguria,Store,239,4.5,0.037,4.33,1034.87
601040,19.06.2024,2,Emilia-Romagna,Store,272,3.6,0.055,3.4,924.8
